title,date,text
"Amazon launches affordable Prime Lite plan in India: See price, benefits",2023-06-15T06:00:00.000000000+00:00,"Amazon has introduced a new Prime Lite subscription tier for users in India. This will be a cheaper version of the Prime membership with lesser benefits. Amazon Prime Lite comes with just one annual subscription plan, unlike the Prime membership.
Amazon Prime Lite: Price, how to sign up
Amazon Prime Lite is launched at Rs 999 for 12 months. On the other hand, an Amazon Prime membership costs you Rs 1,499 for a year in India.
Amazon Prime Lite is available on Android, iOS and web for users in India. They can choose any of these platforms to sign up for this plan now. Anyone who is not a Prime member can subscribe to the new and cheaper version of Amazon’s premium membership.
Also Watch: Amazon Prime Video free membership: How to get it
Amazon Prime Lite vs Amazon Prime
Apart from the difference in pricing, Amazon Prime Lite comes with lesser benefits than compared to Prime membership. Amazon Prime Lite does not come with access to Amazon Music, Prime Reading, Prime Gaming, and Prime Advantage benefits. For the unversed, under Prime Advantage benefits, users can get no-cost EMI on smartphone purchases and up to 6 months of free screen replacement on select devices.
The Amazon website also mentions that Amazon Prime Lite subscribers will not be able to access the Prime Video OTT platform on web browser. In addition to this, the Lite subscribers can only access Prime Video on two devices simultaneously with resolution limited to HD quality. Prime members can stream content in up to 4K resolution on up to 4 devices simultaneously.
The company has not yet announced if users will see ads on the OTT platform. It was earlier rumoured that just like Netflix, Amazon is also working on an ad-tier subscription plan for the users.
Just like Prime members, Amazon Prime Lite subscribers will get free two-day delivery. The Lite plan subscribers also have the option to pay an additional Rs 175 to get morning delivery on eligible products. Additionally, subscribers will also get free no-rush shipping to eligible addresses where they will get Rs 25 cashback on each order.
Amazon Prime Lite members will also get unlimited 5 per cent reward points for purchases on Amazon with Amazon Pay ICICI credit card and exclusive Prime deals and early access on Amazon.
Also Read:"
Irish Times Poll: Varadkar and Fine Gael see support slump,2023-06-15T06:00:00.000000000+00:00,"Sinn Féin also down as Fianna Fáil and Social Democrats benefit
Support for Fine Gael and for Sinn Féin has dropped, while Fianna Fáil and the Social Democrats both see a...
Subscriber Only Article
Subscribe now, get the full story and unlock extra benefits
Just €1 for the first month
No obligation, cancel anytime"
TDOC - 2 Stocks Down 11% and 20% to Buy Right Now,2023-06-15T06:00:00.000000000+00:00,"2023-06-15 06:00:00 ET
When looking for bargains at a store, you might go to the sale rack. With the stock market, you might look to some of the stocks that have tumbled over the past several months. Even though the three major indexes have climbed since the start of the year, many top companies have yet to join the rally.
Of course, not every item on sale is a bargain in the department store and on the stock market. But some are, so it's worth searching for these treasures, and two Motley Fool contributors have found a couple worthy of your attention.
Telehealth leader Teladoc Health (NYSE: TDOC) has slipped 11% over the past year, and big-pharma Pfizer (NYSE: PFE) has retreated 20% so far this year. Let's take a closer look at these two stocks to buy right now.
Continue reading
For further details see:
2 Stocks Down 11% and 20% to Buy Right Now"
"Goldman, Citigroup begin cutting about 35 investment banking jobs across Asia, say sources",2023-06-15T06:00:00.000000000+00:00,"HONG KONG – Goldman Sachs Group and Citigroup are starting to cut another 35 investment banking jobs across Asia this week, after revenue from stock sales and mergers slumped further in the second quarter, people familiar with the matter said.
Goldman made a fresh round of reductions affecting about 15 dealmakers, including nine from equity capital markets, the people said. Citigroup may eliminate more than 20 jobs, mostly at junior levels, one of the people said.
Wall Street’s investment banks continue to face a muted environment for dealmaking as macroeconomic concerns and tumultuous markets constrain mergers and acquisitions (M&A).
Equity offerings in Asia-Pacific slumped by almost a third in the second quarter from the first three months, while announced M&A deals fell 21 per cent, data compiled by Bloomberg show.
The final number of jobs to be made redundant has not been decided, the people said.
China cuts
While many banks are eliminating jobs globally, the cuts in Asia – and China in particular – are the biggest in years.
China’s economy is struggling to get back on its feet after years of Covid-19 restrictions and crackdowns on everything from financial technology to private education and real estate.
Get tips to grow your money and career
Sign up
By signing up, you agree to our Privacy Policy and T&Cs.
More rounds of cuts are being eyed at the biggest banks, according to interviews with senior executives.
Morgan Stanley in May made another round of reductions affecting 7 per cent of its Asia-Pacific investment bankers, with more than 40 jobs at risk.
China-focused bankers are taking the biggest hit as deteriorating relations with the United States and weaker economic growth curb dealmaking.
Globally, Goldman is working on its third round of staff cuts in under a year.
It eliminated hundreds of jobs in September, followed by another 3,200 at the start of 2023.
The moves this time are expected to impact fewer than 250 people, and will include more senior employees, Bloomberg News reported.
Citigroup started cutting hundreds of jobs across the company earlier in 2023, and is planning to shed 30 investment banking jobs and 20 more at its corporate bank in London, people familiar said last week.
Citigroup chief financial officer Mark Mason said at a conference on Wednesday that he is expecting severance costs tied to the departure of 1,600 employees in the second quarter, and that so far in 2023 the firm has set aside severance for 5,000 employees affected by job cuts. BLOOMBERG"
Norway Firm Produces World’s First Aluminum Using Green Hydrogen,2023-06-15T06:00:00.000000000+00:00,"Norsk Hydro ASA has made the world’s first batch of aluminum using green hydrogen in a step toward decarbonizing the production of the metal.
The Norwegian producer replaced natural gas with green hydrogen during a test at its extrusion plant in Navarra, Spain, it said in a statement on Thursday. Hydro’s renewable hydrogen company, Hydro Havrand, conducted the trial in partnership with Fives North America Combustion, an engineering firm with expertise in hydrogen burner technology.
For more than a century, Hydro has been searching for new uses for the vast amounts of hydroelectric power that Norway generates each year. The company first found success making artificial fertilizers via a pioneering electrochemical process, and later focused its attention on aluminum, which is one of the world’s most energy-intensive industrial commodities to make. Now, it’s betting that hydrogen could prove even more lucrative.
“Green hydrogen can remove hard to abate emissions from fossil fuels in processes where electricity is not an alternative, both in the aluminum industry and in other heavy industries,” Per Christian Eriksen, head of Hydro Havrand, said. “This test is part of developing commercial fuel switch solutions and to demonstrate that hydrogen can be used in aluminum production.”
Hydro will publish a final report from the test in the fall. The aluminum produced in the test will be utilized to make the world’s first extruded profiles using hydrogen.
“It’s a very powerful message to our customers rather than a powerpoint on net zero 2050 which everyone has,” Paul Warton, executive vice president for Hydro Extrusions, said in an interview. “We can say this is how we will do it.”"
Australian state bans PwC from new tax contracts for three months,2023-06-15T06:00:00.000000000+00:00,"An Australian state on Thursday imposed a three-month ban on PricewaterhouseCoopers' (PwC) local unit from receiving new tax-related contracts - the latest repercussion to hit the firm after its misuse of confidential federal government tax plans.
PwC has come under fire after a former tax partner in the firm who was advising the Australian federal government on laws to prevent corporate tax avoidance shared confidential drafts with colleagues that were used to pitch to companies for work.
The action by New South Wales, home to Sydney and Australia's most populous state, is a ""proportionate response to the current investigations involving PwC,"" Courtney Houssos, the state's finance minister, said.
PwC will also be required to remove staff with links to the leak from all contract works for the state government - a move that the federal government has also demanded and PwC has agreed to. Last week, PwC named at least 67 current and former staff involved in the leak of government tax plans.
""I was appalled by the breach of trust that occurred with the federal government. As additional evidence comes to light we will continue to toughen our regime and protect the ... community from this behaviour,"" Houssos said in a statement.
PwC, one of the world's ""big four"" audit and advisory firms, declined to comment. Acting CEO Kristin Stubbins apologised for the leak on behalf of the firm in an open letter last month.
The Australian Federal Police is investigating the misuse of confidential government documents and four major pension funds have paused work with the firm. Some private-sector clients and government agencies have also suspended or are reviewing their dealings with PwC."
GOOGL - 3 Revolutionary Stocks I'd Buy Right Now Without Hesitation,2023-06-15T05:54:00.000000000+00:00,"2023-06-15 05:54:00 ET
The Beatles memorialized the line, ""You say you want a revolution."" Investors might not realize it, but they've experienced several revolutions in recent years with more to come.
Technological advances are changing life as we know it. And some companies are both profiting from those advances and giving investors an opportunity to profit. Here are three revolutionary stocks I'd buy right now.
The world is different now than it was 20 years ago in multiple ways thanks to Alphabet (NASDAQ: GOOG) (NASDAQ: GOOGL) . Google has become a verb. YouTube regularly attracts more viewers than TV networks do.
Continue reading
For further details see:
3 Revolutionary Stocks I'd Buy Right Now Without Hesitation
Market Wire News is a media platform, the information on this page was provided by Motley Fool via Quote Media. Read our full disclaimer."
Flipkart's Former Top Executive Anil Goteti Launches Travel Fintech Startup,2023-06-15T05:50:00.000000000+00:00,"Flipkart's former Senior Vice-President Anil Goteti has launched a travel credit card startup named Scapia, targeted at young travellers.
Bengaluru-based Scapia has been operating in stealth mode over the last year, and its primary product is a credit card and app targeted at Gen-Z and millennials.
The card claims to offer 10% rewards on every transaction, which can be redeemed in lieu of discounted flights and hotel stays across the globe, the company said in a statement on Thursday.
The credit card has been introduced in partnership with Federal Bank Ltd. and is based on the VISA network. ""Customers can use the card in over 150 countries across a million merchants and access transactions in real-time within the Scapia app,"" it said.
It is also venturing into the BNPL space, offering a no-cost EMI option named 'Travel Now, Pay Later.'
Scapia was founded by Goteti, who started his career with Flipkart in 2012 as a director of the books and eBooks segment. Over time, he handled various categories, such as mobiles and furniture, before resigning in 2020 to start up on his own.
Goteti has become the latest in a series of former Flipkart executives to launch their own startups. Some prominent names include Udaan, Navi, PhonePe, Groww, and Cure.fit."
"Spotify confirms removal of ‘Glory to Hong Kong’ protest song, points to action by tune’s creator-distributor",2023-06-15T05:47:35.000000000+00:00,"Move follows similar dropping of anti-government tune on other music-streaming platforms, as city authorities seek ban
Creator ‘ThomasDGX & HongKongers’ says it is facing technical issues and apologises for temporary service disruption, but does not elaborate
Music-streaming service Spotify on Thursday said popular versions of controversial protest song “Glory to Hong Kong” had been removed by its distributor, echoing an earlier statement by the tune’s creator the night before.
Cantonese and instrumental versions of the song, popular with protesters during the 2019 anti-government unrest, became unavailable to users of Spotify and other music-streaming platforms, including Taiwan’s KKBox, Hong Kong’s Moov and Apple Music, on Wednesday.
A week earlier, the Hong Kong government filed for a court injunction to ban the song, preventing those harbouring criminal intent from “broadcasting, performing, printing, publishing, selling, offering for sale, distributing, disseminating, displaying or reproducing” the tune “in any way”.
A spokeswoman for Spotify on Thursday said in a short statement provided to the Post that the songs were removed by the distributor instead of the platform.
“ThomasDGX & HongKongers”, which created and distributed the versions in question, had said it was handling technical issues unrelated to streaming platforms, and apologised for the temporary service disruption.
Popular versions of Hong Kong protest song disappear from music streaming platforms
The nature of the “technical issues” faced by the creator and length of the disruption, however, remained unclear. A music video of “Glory to Hong Kong” uploaded by the same creator was still available on YouTube as of Thursday morning.
The Post has approached other streaming platforms KKBox, Moov, Apple Music, as well as Google which owns YouTube for comment.
Hong Kong court postpones hearing on government’s bid to ban protest song
The government has publicised a writ of summons and other documents related to the proposed ban ahead of a hearing set for July 21, calling on anyone in objection to obtain the relevant documents at Wan Chai Police Station before June 21 and file their opposition in writing within seven days.
The proposed ban came after organisers of several overseas sports events had wrongly played “Glory to Hong Kong” instead of Chinese national anthem “March of the Volunteers”. Most of the errors stemmed from top search results on Google for “Hong Kong national anthem”.
The California-based tech giant has refused to alter what it said were algorithm-determined results, prompting a warning by Beijing that the company had an obligation to disseminate correct information."
"A Hollywood actors strike looms, as writers continue to picket",2023-06-15T05:46:00.000000000+00:00,"As the movie and television writers strike drags on, another Hollywood union could enter the fray.
The Screen Actors Guild-American Federation of Television & Radio Artists (SAG-AFTRA) — which represents some 160,000 actors for film, television and video games; broadcast journalists; recording artists; influencers, and other personalities — are seeking to reach a deal on a new contract before their current one expires on June 30.
Should SAG-AFTRA and the production companies and studios, represented by the Alliance of Motion Picture & Television Producers (AMPTP), fail to meet that deadline, the union has voted to authorize a strike for television and film productions.
The union said news and broadcast work would not be directly affected by a strike, but how each local newsroom and station would respond is unclear.
Today, Chicago unions will gather once again in front of the CBS building in the Loop to support striking Writers Guild of America, or WGA, members as their walkout passes the one-month mark. The rally's organizers said the event is also to cheer on SAG-AFTRA union members as they head into negotiations.
Like the WGA, SAG-AFTRA members overwhelmingly live in New York and Los Angeles. Of the roughly 160,000 total members, 5,400 live in Illinois, Wisconsin and Indiana, according to the SAG-AFTRA Chicago chapter.
The Chicago chapter said members work in broadcasting at all the local stations, including ABC-7 Chicago (WLS-TV), NBC-5 Chicago (WMAQ-TV), Fox 32 Chicago (WFLD-TV) and WGN-TV. The union also has workers at most local radio stations including iHeartMedia's eight stations, WBEZ, Audacy and Cumulus stations, in addition to performers in film and television series.
It is unclear how local radio and television broadcasts would respond to a work stoppage, especially if it required crossing picket lines. For now, union leaders say radio and television broadcasts would not be affected by a strike.
The union, like WGA members, is seeking better pay and job security in an entertainment industry some say has been upended by streaming services and further disrupted by emerging technologies such as artificial intelligence.
“As we enter what may be one of the most consequential negotiations in the union’s history, inflation, dwindling residuals due to streaming and generative AI all threaten actors’ ability to earn a livelihood if our contracts are not adapted to reflect the new realities,” SAG-AFTRA’s national executive director and chief negotiator, Duncan Crabtree-Ireland, said in a written statement after the June 5 strike authorization vote.
Should a deal not be reached in time, two of Hollywood’s largest unions would join picket lines with the potential to grind new movie and television production to a halt. In Illinois, at stake is more than half a billion dollars in revenue spent by the film and television industry here. Last year, the state announced a record high of $700 million spent by film and television companies in the state.
While most of the state’s entertainment industry is on hiatus during the summer months, the early effects of the writers' strike are still being felt. Picketing writers were able to shut down production on Showtime's television show ""The Chi"" in May. And if the strikes outlast the summer, expect more delays in productions.
Brandon Dupré is a reporter covering labor, nonprofits, higher education and the legal industry for Crain’s Chicago Business. Prior to joining Crain’s in 2022, he covered breaking news and COVID-19 at the New York Times. He was part of the Times’ coronavirus-tracking project, an effort that won the Pulitzer Prize in 2021."
"A Hollywood actors strike looms, as writers continue to picket",2023-06-15T05:46:00.000000000+00:00,"As the movie and television writers strike drags on, another Hollywood union could enter the fray.
The Screen Actors Guild-American Federation of Television & Radio Artists (SAG-AFTRA) — which represents some 160,000 actors for film, television and video games; broadcast journalists; recording artists; influencers, and other personalities — are seeking to reach a deal on a new contract before their current one expires on June 30.
Should SAG-AFTRA and the production companies and studios, represented by the Alliance of Motion Picture & Television Producers (AMPTP), fail to meet that deadline, the union has voted to authorize a strike for television and film productions.
The union said news and broadcast work would not be directly affected by a strike, but how each local newsroom and station would respond is unclear.
Today, Chicago unions will gather once again in front of the CBS building in the Loop to support striking Writers Guild of America, or WGA, members as their walkout passes the one-month mark. The rally's organizers said the event is also to cheer on SAG-AFTRA union members as they head into negotiations.
Like the WGA, SAG-AFTRA members overwhelmingly live in New York and Los Angeles. Of the roughly 160,000 total members, 5,400 live in Illinois, Wisconsin and Indiana, according to the SAG-AFTRA Chicago chapter.
The Chicago chapter said members work in broadcasting at all the local stations, including ABC-7 Chicago (WLS-TV), NBC-5 Chicago (WMAQ-TV), Fox 32 Chicago (WFLD-TV) and WGN-TV. The union also has workers at most local radio stations including iHeartMedia's eight stations, WBEZ, Audacy and Cumulus stations, in addition to performers in film and television series.
It is unclear how local radio and television broadcasts would respond to a work stoppage, especially if it required crossing picket lines. For now, union leaders say radio and television broadcasts would not be affected by a strike.
The union, like WGA members, is seeking better pay and job security in an entertainment industry some say has been upended by streaming services and further disrupted by emerging technologies such as artificial intelligence.
“As we enter what may be one of the most consequential negotiations in the union’s history, inflation, dwindling residuals due to streaming and generative AI all threaten actors’ ability to earn a livelihood if our contracts are not adapted to reflect the new realities,” SAG-AFTRA’s national executive director and chief negotiator, Duncan Crabtree-Ireland, said in a written statement after the June 5 strike authorization vote.
Should a deal not be reached in time, two of Hollywood’s largest unions would join picket lines with the potential to grind new movie and television production to a halt. In Illinois, at stake is more than half a billion dollars in revenue spent by the film and television industry here. Last year, the state announced a record high of $700 million spent by film and television companies in the state.
While most of the state’s entertainment industry is on hiatus during the summer months, the early effects of the writers' strike are still being felt. Picketing writers were able to shut down production on Showtime's television show ""The Chi"" in May. And if the strikes outlast the summer, expect more delays in productions.
Brandon Dupré is a reporter covering labor, nonprofits, higher education and the legal industry for Crain’s Chicago Business. Prior to joining Crain’s in 2022, he covered breaking news and COVID-19 at the New York Times. He was part of the Times’ coronavirus-tracking project, an effort that won the Pulitzer Prize in 2021."
TikTok’s CEO Says It Plans to Invest Billions in Southeast Asia,2023-06-15T05:35:00.000000000+00:00,"ByteDance Ltd.’s TikTok will invest billions of dollars in Southeast Asia over the next three to five years, as the Chinese behemoth moves to strengthen the presence of its hit video app in the region.
TikTok Chief Executive Officer Shou Zi Chew said the company wants to “invest proportionately” to the opportunity Southeast Asia presents. TikTok has over 8,000 people in the region and close to 2,000 staff in Indonesia, he said during an event held in Jakarta on Thursday.
TikTok is betting on markets such as Indonesia to spur growth for its e-commerce arm — which lets users buy items while scrolling through an endless feed of short videos and livestreams. Gross merchandise value, which represents the total worth of goods sold through its TikTok Shop offering, surpassed $2.5 billion in Indonesia last year and topped $1 billion in the first three months of 2023, according to e-commerce research firm Cube Asia.
TikTok’s push into e-commerce is creating a growing challenge to rivals, including Amazon.com Inc. and Sea Ltd.’s Shopee. The Chinese-owned company aims to more than quadruple the size of its global e-commerce business to as much as $20 billion in merchandise sales this year as it expands into the US and Europe, Bloomberg reported last week.
ByteDance, founded more than a decade ago by Zhang Yiming and Liang Rubo, grew into an internet leader worth more than $200 billion thanks to the virality of short-video platforms TikTok and Douyin. Though live shopping hasn’t caught on in the US and Europe despite attempts by Instagram and others, TikTok is basing its projections on the success of Douyin, a Chinese version of TikTok that has surged in popularity on its home turf.
— With assistance by Zheping Huang"
Dubai's Tecom Group secures 5-year Dh7.6b refinance on favourable terms,2023-06-15T05:34:05.000000000+00:00,"Dubai: The Tecom Group - the Dubai headquartered operator of free zones and industrial hubs - has refinanced an existing loan on 'more favourable term'. It has entered a new 5-year Dh7.6 billion unsecured loan facility and replacing the existing partially utilised loan of a similar size.
The switch will have a 'positive impact on the company’s cashflow profile', and providing the funds to 'execute its growth strategy'. Several leading UAE businesses have or are in the process of refinancing their debt exposures, even as the US Federal Reserve hit pause on an interest rate hike in June. (But the Fed did leave open the chances of more rate hikes in the year.)
Tecom's facility has been 'secured at more favourable terms, leading to immediate interest expense saving over the five-year period'. It provides drawdown flexibility until maturity and also increases the duration of the facility. Under the terms, the exposure will be split into an Dh4.4 billion term loan, equivalent to the amount already drawn down from the previous agreement.
Then there is the Dh3.2 billion revolving credit facility, equal to the existing undrawn amount. The facility has a bullet principal repayment structure, with the principal amount repaid at maturity.
Read More
DFM-listed Tecom Group will lift investor mood with 34% gain in Q1-2023 net income
""The new facility demonstrates our ability to leverage our strong financial standing and performance, market reputation and leadership position within the commercial real estate segment to take advantage of the ample liquidity in the UAE banking sector,"" said Abdulla Belhoul, CEO. ""Securing the loan at more favourable terms is a reflection of the confidence the financial community has in our business and growth plans.”
Abu Dhabi Commercial Bank, Emirates NBD Capital, and Dubai Islamic Bank were the joint mandated lead arrangers.
""We entered into a loan agreement that will have an accretive impact on our bottom-line,"" said Michael Wunderbaldinger, Chief Financial Officer at Tecom Group. ""The facility will also lower our financial costs, improve our cash profile and is more aligned with our funding needs over the coming period.”"
"Vodafone, Hutchison unveil UK mobile merger",2023-06-15T05:34:03.000000000+00:00,"Vodafone (VOD.L) and CK Hutchison (0001.HK) finally unveiled the merger of their British operations on Wednesday, pledging to create the country’s largest mobile operator to boost competition and invest $14 billion in the country. The details came in a long-awaited announcement after the two companies publicly revealed they were in talks in October. Vodafone will own 51% and Hutchison 49% of the combined group, which will be led by current Vodafone UK boss Ahmed Essam, the companies said. Current Three UK finance chief Darren Purkis will take the same role in the new group. The combined operator will have about 27 million customers, overtaking BT’s (BT.L) EE and VM O2, jointly owned by Telefonica (TEF.MC) and Liberty Global (LBTYA.O). Vodafone, which is currently Britain’s third-biggest mobile operator, and fourth-placed Hutchison will have options which would allow Vodafone to acquire the Hong Kong-based conglomerate’s"
Opposition MPs to discuss former Twitter CEO's 'Pressure' remark in Parliamentary panel meet today,2023-06-15T05:34:00.000000000+00:00,"As the controversy escalates following former Twitter CEO Jack Dorsey's claim that the Indian Government threatened to shut down the platform's operations in the country, opposition party Members of Parliament (MPs) are poised to address the issue during the upcoming meeting of the Parliamentary Standing Committee for Communication and Information Technology (IT) on Thursday.
As per a report by ANI, an opposition party MP said, “We will raise the recent statement of the former CEO of Twitter Jack Dorsey's allegation in which the Government of India threatened to block Twitter during the farmer protests in the country. We would seek a response from the official attending the meeting today on behalf of the government.""
The MP further stressed that the Opposition MPs want the chairman to allow the issue concerned with Dorsey's ""pressure"" remark to be raised in the meeting and the government to respond to it.
A parliamentary standing committee, led by Lok Sabha MP Jadhav Prataprao Ganpatrao from the Shiv Sena (Shinde faction), is scheduled to convene today. The committee has been summoned to address the crucial topics of citizen data security and privacy.
The committee agenda read, “Evidence of the representatives of the Ministry of Electronics and Information Technology on the subject 'Citizens' data security and privacy.""
The parliamentary committee comprises a total of 31 members representing various parties from both the Lok Sabha and Rajya Sabha.
In a recent interview aired on a YouTube channel, the former CEO of Twitter made allegations suggesting that the Indian government had issued threats to close down the microblogging platform.
In an interview, Dorsey had noted that India is one of the countries which had many requests around farmers' protests, around particular journalists who were critical of the government and it manifested in ways such as we will shut Twitter down in India, India is a big marketplace for us. “We would raid the homes of your employees, which they did and we will shut down your offices if you don't follow suit and this is India, a democratic country.""
Earlier on Tuesday, on Tuesday, Union Minister of State for Electronics and Information Technology Rajeev Chandrasekhar hit out at Jack Dorsey's Indian government's ""pressure"" remark. Chandrasekhar alleged that between 2020 and 2022, Twitter was found violating Indian law multiple times and the platform had started to comply with the law only in 2022.
Reacting to Dorsey's claim, Rajeev Chandrasekhar called it ""an outright lie"" and ""an attempt to brush out the very dubious period"" of the social media company's history. He said that Twitter ""weaponised misinformation"" against Indians and the government of India during the period of 2020.
Speaking to ANI, Chandrasekhar said, ""Twitter which is now in the public domain, during this period, was not only partisan but was behaving in an absolutely arbitrary manner and the Twitter files that have then come out after Jack Dorsey sold Twitter exposed it to be a platform that abused its power, misused its power.""
""Between 2020-2022, Twitter violated Indian law multiple times. It started complying with the law only in 2022. During that entire period, nobody went to jail, and nobody was raided,"" Chandrasekhar said.
(With inputs from ANI)"
Major music companies sue Twitter for making money off copyright infringed work,2023-06-15T05:33:00.000000000+00:00,"Three major music conglomerates namely, Universal, Sony, and Warner have jointly sued Twitter for $250 million over the alleged infringement of music that belongs to them. This matter concerns about 1700 works for which the social media platform received hundreds of takedown notices but did nothing. The lawsuit accuses Twitter of mass copyright infringement.
Twitter making money off someone else's music, claims suit
The trio alleges that Twitter “fuels its business” by “consistently and knowingly hosts and streams infringing copies of music compositions”. The lawsuit claims that Twitter has never tried to obtain the proper licenses for running its music.
Currently, Twitter is the only major social media platform without music licensing deals. Hence it allows websites to legally host videos and other content featuring publishers’ music. Meanwhile, other platforms like Facebook, Instagram, TikTok, YouTube, and Snapchat have entered into agreements that compensate creators of musical compositions for the use of their work.
The lawsuit against Twitter was filed in a court in Tennessee, United States. The lawsuit reads, “The availability of videos with music, including copies of Publishers’ musical compositions, furthers Twitter’s financial interests both because it drives user engagement, and thus advertising revenue, and because Twitter does not pay fees to license musical compositions from Publishers and other music rights holders. Indeed, providing free, unlicensed music gives the Twitter platform an unfair advantage over competing platforms.”
Twitter doesn't punish repeat offenders who infringe, claims suit
The complaint points out examples of repeat offenders who have been issued notices of infringement time and again but have done nothing about it since the host platform doesn’t levy any penalty. “Twitter then monetizes those tweets and users via advertising, subscriptions, and data licensing, all of which serve to increase Twitter’s valuation and revenues,” states the filing.
The publishers stress that Twitter failed to implement a policy to terminate repeat infringers. The suit claims, “Users who repeatedly infringe copyrights do not face a realistic prospect of permanently losing access to their accounts on the Twitter platform. Rather than terminating access to specific users brought to its attention as infringers, which would have stopped or limited their infringement and deterred others from infringing, Twitter has operated its platform to be a haven for infringing activity.”
Music companies are seeking $150,000 for each infringed work
The lawsuit is seeking $150,000 for each infringed work. It claims direct copyright infringement, contributory infringement, and vicarious infringement. The 17 publishers that sued are represented by the National Music Publishers Association. They include Anthem Entertainment, Big Machine Music, BMG Rights Management, Kobalt Music Publishing America, and Spirit Music Group, among others.
WATCH WION LIVE HERE
You can now write for wionews.com and be a part of the community. Share your stories and opinions with us here."
TSM - 3 Cheap Tech Stocks to Buy Right Now,2023-06-15T05:31:00.000000000+00:00,"2023-06-15 05:31:00 ET
Investors have noticed the market's sustained upward moves this year. The trend is increasingly difficult to ignore as some stocks reach valuations reminiscent of 2021.
If the recent increases become a sustained bull market , investors will want to take a closer look at stocks the rally has thus far missed. That means investors looking for such cheap stocks will want to consider Taiwan Semiconductor Manufacturing (NYSE: TSM) , PagSeguro (NYSE: PAGS) , and Qualcomm (NASDAQ: QCOM) -- all tech companies with significant growth potential. Let's find out a bit more about these three reasonably valued stocks.
Taiwan Semiconductor Manufacturing, better known as TSMC, is the world's leading third-party chip producer . Almost every major chip design company outsources at least some of its production to TSMC, and as of Q4 2022, it claimed 59% of the third-party chip manufacturing market, according to TrendForce.
Continue reading
For further details see:
3 Cheap Tech Stocks to Buy Right Now
Market Wire News is a media platform, the information on this page was provided by Motley Fool via Quote Media. Read our full disclaimer."
Delhi Police ASI Robbed Using PhonePe Cashback Scam: Scammers Caught After Extracting ₹2 Lakh,2023-06-15T05:30:00.000000000+00:00,"A new scam was discovered after a senior police official in the Delhi police force was robbed of more than ₹2 Lakh. The scammers lured the victim using the traditional baiting method but deployed a comparatively new tactic to extract money via digital routes.
Digital thieves posing as police officials or exploiting the ""Request Money"" feature in UPI apps are quite common. However, this time victim was a Delhi Police ASI, who was defrauded. Let's look at the details of this new type of scam.
According to the PTI report, the Delhi Police official was tempted by scammers using the old ""You've won cashback on transactions made using PhonePe."" The police official, unaware of the scam and the scammers, revealed he has used PhonePe and made payments using the app.
Instead of using common scamming techniques, this time, the scammers asked the victim to download a different app that was not affiliated with PhonePe. This should have been a clear warning sign, but the victim obliged.
It is not clear which third-party app was downloaded but scammers gained unauthorized access to the victim's smartphone. Once compromised, the smartphone was used to execute transactions worth ₹2,12,000 from the official's bank account and credit card.
The money was transferred to a digital wallet belonging to the couple, which was linked to five different bank accounts. These details surfaced because the police officer took quick steps after realizing he was duped.
Quick Action Helped Delhi Police Official Recover Entire Scammed Amount
Realizing he was being scammed, the police official quickly filed an FIR. Thereafter the cybercrime unit of Delhi Police, in association with the victim's banks, took swift action.
The stolen amount has been reportedly returned to the Delhi Police official. Police also recovered chequebooks, ATM cards, and passbooks belonging to scammers. This evidence not only helped the investigation but may also help uncover similar crimes.
This scam once again highlights the potential dangers of smartphone apps. Delhi Police have cautioned smartphone users never to download any separate app for cashback or rewards. Such offers are usually provided within the main app, and moreover, the service providers usually send a notification for the same.
If any user falls victim and loses money, they should immediately, without any delay, approach their nearest police station and file an FIR. Additionally, victims must file a grievance report with the financial institution's helpdesk. This method is applicable to all digital financial transaction methods, apps, and instruments."
